price,price_for_m2,locality,street,usable_area,floor,elevator,state,state_of_real_estate,real_estate_type,type_of_ownership,balcony,basement,material,land,build_up_area
215000,38392,Bratislava II Ružinov,Sputniková,56,,True,kompletná rekonštrukcia,,2 izbový byt,predaj,True,False,,,
,,Žilina časť Hájik,Hôrecká cesta,62,,False,novostavba,Novostavba,2 izbový byt,predaj,False,False,,,
520000,54172,Bratislava I Staré Mesto,Námestie Mateja Korvína,96,1/7,True,novostavba,Novostavba,3 izbový byt,predaj,True,True,zmiešaný,,
312000,47272,Bratislava I Staré Mesto,Panenská,66,6/6,True,kompletná rekonštrukcia,,2 izbový byt,predaj,False,True,tehla,,
,,Žilina,Hôrecká cesta,123,,False,novostavba,Novostavba,3 izbový byt,predaj,False,False,,,
132000,47142,Bratislava V Petržalka,Znievska,28,5/12,True,kompletná rekonštrukcia,,Garsónka,predaj,True,True,panel,,
368000,50852,Bratislava I Staré Mesto,Námestie 1. mája,72,,False,novostavba,Novostavba,2 izbový byt,predaj,False,False,,,
205000,50742,Bratislava III Nové Mesto,Račianska,40,8/8,True,novostavba,Novostavba,2 izbový byt,predaj,True,True,,,
,,Žilina časť Hájik,,168,,False,novostavba,Novostavba,4 izbový byt,predaj,False,False,,,
875000,40142,Bratislava IV Karlova Ves,Matejkova,218,5/5,True,pôvodný,,5 izbový byt a viac,predaj,False,True,tehla,,
279900,44782,Bratislava V Petržalka,Fialová,62,3/5,True,novostavba,Novostavba,2 izbový byt,predaj,True,True,tehla,,
,,Bratislava I Staré Mesto,Vysoká,126,,False,novostavba,Novostavba,5 izbový byt a viac,predaj,False,False,,,
224040,32012,Nitra,nezadaná,70,,False,novostavba,Novostavba,4 izbový byt,predaj,False,False,,,
309000,36352,Bratislava II Ružinov,Včelárska,85,1/3,False,kompletná rekonštrukcia,,3 izbový byt,predaj,True,True,tehla,,
119000,18892,Hlohovec,R. Dilonga,63,,False,kompletná rekonštrukcia,,2 izbový byt,predaj,False,False,,,
250000,34252,Bratislava V Petržalka,Furdekova,73,,False,kompletná rekonštrukcia,,3 izbový byt,predaj,False,False,,,
129000,13582,Dvorníky,Tichá,95,,False,novostavba,Novostavba,3 izbový byt,predaj,False,False,,,
260000,20162,Hlohovec,Závalie,129,,False,kompletná rekonštrukcia,,4 izbový byt,predaj,False,False,,,
,,Bratislava I Staré Mesto,Dobrovičova,178,,False,čiastočná rekonštrukcia,,3 izbový byt,predaj,False,False,,,
151000,21572,Banka,Podhorská,70,,False,novostavba,Novostavba,3 izbový byt,predaj,False,False,,,
89990,21432,Banka,Podhorská,42,,False,novostavba,Novostavba,1 izbový byt,predaj,False,False,,,
134900,23882,Malacky,,56,1/0,False,kompletná rekonštrukcia,,3 izbový byt,predaj,False,False,železobetón,,
263500,35832,Bratislava II Ružinov časť Trávniky,Nezábudková,73,8/9,False,kompletná rekonštrukcia,,3 izbový byt,predaj,True,True,panel,,
184480,33242,Bratislava IV Devínska Nová Ves,Kremencová,55,2/2,False,novostavba,Novostavba,2 izbový byt,predaj,True,False,tehla,,
176800,42002,Vysoké Tatry,Lúčna,42,,False,vo výstavbe,,Apartmán,predaj,True,False,,,
179000,37832,Bratislava III Nové Mesto,Mikovíniho,47,1/8,True,pôvodný,,2 izbový byt,predaj,True,True,,,
250000,46212,Bratislava III Rača,Rustaveliho,54,,False,novostavba,Novostavba,2 izbový byt,predaj,True,False,,,
275800,31342,Bratislava II Ružinov,,88,0/1,False,čiastočná rekonštrukcia,,3 izbový byt,predaj,False,False,,,
255000,33552,Bratislava II Ružinov,,76,0/1,False,čiastočná rekonštrukcia,,3 izbový byt,predaj,False,False,,,
320000,31312,Dunajská Lužná,,102,0/1,False,novostavba,Novostavba,4 izbový byt,predaj,False,False,,,
178000,27382,Košice IV Juh,Pasteurovo námestie,65,,False,čiastočná rekonštrukcia,,2 izbový byt,predaj,True,False,tehla,66,
299000,35182,Bratislava IV Dúbravka,,85,0/1,True,novostavba,Novostavba,4 izbový byt,predaj,True,False,,,
224000,32462,Bratislava V Petržalka,,69,0/1,True,kompletná rekonštrukcia,,3 izbový byt,predaj,True,False,,,
190000,29232,Košice II Západ - Terasa,Sokolovská,65,2/0,False,kompletná rekonštrukcia,,3 izbový byt,predaj,False,False,iný,69,
78436,15712,Tomášikovo,,49,0/1,False,novostavba,Novostavba,2 izbový byt,predaj,False,False,,,
149000,35482,Košice II Západ - Terasa,,42,0/1,True,kompletná rekonštrukcia,,1 izbový byt,predaj,False,False,,,
143000,17442,Topoľčany,,82,0/1,False,kompletná rekonštrukcia,,4 izbový byt,predaj,True,False,,,
156000,25422,Pezinok,,61,0/1,True,pôvodný,,3 izbový byt,predaj,True,False,,,
127000,19842,Topoľčany,,64,0/1,False,kompletná rekonštrukcia,,3 izbový byt,predaj,False,False,,,
89990,12862,Rybany,,70,0/1,False,kompletná rekonštrukcia,,3 izbový byt,predaj,True,False,,,
155000,28852,Pezinok,,53,0/1,True,kompletná rekonštrukcia,,2 izbový byt,predaj,False,False,,,
150000,24592,Košice I Ťahanovce,,61,0/1,True,čiastočná rekonštrukcia,,3 izbový byt,predaj,True,False,,,
178000,25612,Košice IV Nad Jazerom,,69,0/1,True,čiastočná rekonštrukcia,,3 izbový byt,predaj,True,False,,,
188000,29382,Košice II Sídlisko KVP,Zombova,64,1/0,True,kompletná rekonštrukcia,,3 izbový byt,predaj,True,False,panel,,
134990,33752,Košice III Dargovských hrdinov,Buzulucká,40,1/8,True,čiastočná rekonštrukcia,,1 izbový byt,predaj,True,False,panel,,
127000,19842,Topoľčany,,64,0/1,False,kompletná rekonštrukcia,,3 izbový byt,predaj,False,False,,,
89990,12862,Rybany,,70,0/1,False,kompletná rekonštrukcia,,3 izbový byt,predaj,True,False,,,
155000,28852,Pezinok,,53,0/1,True,kompletná rekonštrukcia,,2 izbový byt,predaj,False,False,,,
150000,24592,Košice I Ťahanovce,,61,0/1,True,čiastočná rekonštrukcia,,3 izbový byt,predaj,True,False,,,
178000,25612,Košice IV Nad Jazerom,,69,0/1,True,čiastočná rekonštrukcia,,3 izbový byt,predaj,True,False,,,
188000,29382,Košice II Sídlisko KVP,Zombova,64,1/0,True,kompletná rekonštrukcia,,3 izbový byt,predaj,True,False,panel,,
134990,33752,Košice III Dargovských hrdinov,Buzulucká,40,1/8,True,čiastočná rekonštrukcia,,1 izbový byt,predaj,True,False,panel,,
188000,26862,Košice I Staré Mesto - Centrum časť Mestský park a okolie,Jakobyho,70,7/0,True,pôvodný,,3 izbový byt,predaj,True,False,panel,,
495000,43672,Bratislava I Staré Mesto,Gorkého,113,,False,projekt,,3 izbový byt,predaj,False,False,,,
235000,36152,Bratislava II Ružinov,Súmračná,65,2/6,True,čiastočná rekonštrukcia,,3 izbový byt,predaj,True,False,panel,,
272045,45342,Bratislava II Ružinov,Trnavská cesta,60,3/8,True,novostavba,Novostavba,2 izbový byt,predaj,True,False,,,
274900,40032,Bratislava III Nové Mesto,Rozvodná,68,6/9,False,kompletná rekonštrukcia,,3 izbový byt,predaj,True,True,panel,,
139980,20592,Zvolen,,68,0/1,True,čiastočná rekonštrukcia,,3 izbový byt,predaj,True,False,,,
39950,868482,Žiar nad Hronom,,46,0/1,True,čiastočná rekonštrukcia,,2 izbový byt,predaj,True,False,,,
31480,13692,Žiar nad Hronom,,23,0/1,True,čiastočná rekonštrukcia,,Garsónka,predaj,True,False,,,
95000,30482,Banská Bystrica,,31,0/1,True,čiastočná rekonštrukcia,,1 izbový byt,predaj,False,False,,,
179980,33022,Senec,,54,0/1,True,novostavba,Novostavba,2 izbový byt,predaj,True,False,,,
149980,25862,Banská Bystrica,,58,0/1,False,kompletná rekonštrukcia,,2 izbový byt,predaj,False,False,,,
212000,30722,Košice I Staré Mesto - Centrum,,69,0/1,True,kompletná rekonštrukcia,,3 izbový byt,predaj,True,False,,,
182000,26492,Banská Bystrica,,68,0/1,True,kompletná rekonštrukcia,,3 izbový byt,predaj,True,False,,,
136000,26152,Košice IV Nad Jazerom,,52,0/1,True,kompletná rekonštrukcia,,2 izbový byt,predaj,False,False,,,
63900,900002,Lučenec,,71,0/1,True,čiastočná rekonštrukcia,,3 izbový byt,predaj,False,False,,,
183980,21642,Banská Bystrica,,85,0/1,False,pôvodný,,3 izbový byt,predaj,False,False,,,
158000,27832,Banská Bystrica,,56,0/1,False,kompletná rekonštrukcia,,2 izbový byt,predaj,True,False,,,
115500,15782,Nové Zámky,,73,0/1,True,čiastočná rekonštrukcia,,3 izbový byt,predaj,False,False,,,
195000,23932,Banská Bystrica,,81,0/1,False,čiastočná rekonštrukcia,,3 izbový byt,predaj,False,False,,,
178980,22372,Košice I Sídlisko Ťahanovce,,80,0/1,True,kompletná rekonštrukcia,,4 izbový byt,predaj,True,False,,,
115000,29492,Košice II Západ - Terasa,,39,0/1,True,pôvodný,,1 izbový byt,predaj,False,False,,,
175980,24112,Banská Bystrica,,73,0/1,True,kompletná rekonštrukcia,,3 izbový byt,predaj,True,False,,,
169900,23272,Trenčín,,73,0/1,False,kompletná rekonštrukcia,,3 izbový byt,predaj,True,False,,,
,,Košice I Sídlisko Ťahanovce,,80,0/1,True,čiastočná rekonštrukcia,,4 izbový byt,predaj,True,False,,,
132000,29332,Trenčín,,45,0/1,True,čiastočná rekonštrukcia,,2 izbový byt,predaj,True,False,,,
123000,31982,Banská Bystrica,,38,0/1,True,pôvodný,,1 izbový byt,predaj,False,False,,,
154990,22792,Žilina,,68,0/1,True,čiastočná rekonštrukcia,,2 izbový byt,predaj,True,False,,,
145000,18832,Trenčín,,77,0/1,True,čiastočná rekonštrukcia,,3 izbový byt,predaj,True,False,,,
125000,23152,Košice I Sídlisko Ťahanovce,,54,0/1,True,čiastočná rekonštrukcia,,2 izbový byt,predaj,True,False,,,
52750,26382,Topoľčany,,20,0/1,True,čiastočná rekonštrukcia,,Garsónka,predaj,False,False,,,
73000,25172,Martin,,29,0/1,True,pôvodný,,1 izbový byt,predaj,True,False,,,
136900,27382,Trnava,,50,0/1,False,čiastočná rekonštrukcia,,2 izbový byt,predaj,False,False,,,
144000,48052,Banská Bystrica,,29,0/1,True,kompletná rekonštrukcia,,2 izbový byt,predaj,True,False,,,
74000,12332,Handlová,,60,0/1,False,čiastočná rekonštrukcia,,3 izbový byt,predaj,False,False,,,
135000,21772,Nitra,,62,0/1,True,kompletná rekonštrukcia,,3 izbový byt,predaj,True,False,,,
93000,11772,Bošany,,79,0/1,False,čiastočná rekonštrukcia,,3 izbový byt,predaj,True,False,,,
116000,38672,Bratislava V Petržalka,,30,0/1,True,čiastočná rekonštrukcia,,Garsónka,predaj,True,False,,,
175000,39772,Trnava,,44,0/1,False,kompletná rekonštrukcia,,2 izbový byt,predaj,False,False,,,
149000,33862,Košice I Staré Mesto - Centrum,,44,0/1,False,kompletná rekonštrukcia,,1 izbový byt,predaj,False,False,,,
,,Banská Bystrica,,29,0/1,True,čiastočná rekonštrukcia,,1 izbový byt,predaj,False,False,,,
95000,11182,Žarnovica,,85,0/1,False,čiastočná rekonštrukcia,,2 izbový byt,predaj,False,False,,,
185000,25992,Banská Bystrica,,71,0/1,False,pôvodný,,3 izbový byt,predaj,True,False,,,
112000,21962,Malacky,,51,0/1,False,kompletná rekonštrukcia,,2 izbový byt,predaj,False,False,,,
192000,22762,Nitra časť Staré Mesto,Štefánikova trieda,84,2/2,False,čiastočná rekonštrukcia,,4 izbový byt,predaj,True,True,,,
293000,43732,Bratislava II Ružinov,,67,0/1,True,novostavba,Novostavba,2 izbový byt,predaj,True,False,,,
189000,32032,Vysoké Tatry,,59,0/1,False,kompletná rekonštrukcia,,2 izbový byt,predaj,False,False,,,
,,Trenčín,,62,0/1,True,novostavba,Novostavba,1 izbový byt,predaj,False,False,,,
,,Trenčín,,44,0/1,True,novostavba,Novostavba,1 izbový byt,predaj,False,False,,,
,,Trenčín,,79,0/1,True,novostavba,Novostavba,2 izbový byt,predaj,True,False,,,
99900,52582,Bratislava I Staré Mesto,,19,0/1,True,kompletná rekonštrukcia,,Garsónka,predaj,False,False,,,
168000,31702,Košice I Staré Mesto - Centrum,,53,0/1,True,čiastočná rekonštrukcia,,2 izbový byt,predaj,True,False,,,
160000,27592,Žilina,,58,0/1,True,kompletná rekonštrukcia,,2 izbový byt,predaj,True,False,,,
216000,27982,Banská Bystrica,,77,0/1,False,kompletná rekonštrukcia,,3 izbový byt,predaj,False,False,,,
169900,26552,Košice IV Juh,,64,0/1,True,pôvodný,,2 izbový byt,predaj,True,False,,,
150000,21742,Poprad,,69,0/1,True,kompletná rekonštrukcia,,3 izbový byt,predaj,False,False,,,
169980,33672,Banská Bystrica,,50,0/1,True,kompletná rekonštrukcia,,2 izbový byt,predaj,False,False,,,
179000,40682,Bratislava III Nové Mesto,,44,0/1,False,kompletná rekonštrukcia,,2 izbový byt,predaj,False,False,,,
213000,25472,Banská Bystrica,,83,0/1,True,čiastočná rekonštrukcia,,4 izbový byt,predaj,True,False,,,
151900,23022,Zvolen,,66,0/1,True,čiastočná rekonštrukcia,,3 izbový byt,predaj,True,False,,,
166000,22742,Zvolen,,73,0/1,True,čiastočná rekonštrukcia,,3 izbový byt,predaj,True,False,,,
75000,15312,Partizánske,,49,0/1,False,čiastočná rekonštrukcia,,2 izbový byt,predaj,True,False,,,
180000,40002,Bratislava I Staré Mesto,,45,0/1,True,novostavba,Novostavba,1 izbový byt,predaj,False,False,,,
139000,18292,Poprad,,76,0/1,True,čiastočná rekonštrukcia,,3 izbový byt,predaj,True,False,,,
45000,957452,Žiar nad Hronom,,47,0/1,True,čiastočná rekonštrukcia,,2 izbový byt,predaj,True,False,,,
132990,24182,Žilina,,55,0/1,False,pôvodný,,2 izbový byt,predaj,False,False,,,
122900,23632,Košice IV Nad Jazerom,,52,0/1,True,pôvodný,,2 izbový byt,predaj,False,False,,,
114000,17542,Vrútky,,65,0/1,True,pôvodný,,3 izbový byt,predaj,True,False,,,
173000,29322,Košice II Západ - Terasa,,59,0/1,True,kompletná rekonštrukcia,,3 izbový byt,predaj,True,False,,,
335000,30902,Banská Bystrica,,108,0/1,True,novostavba,Novostavba,3 izbový byt,predaj,True,False,,,
178000,32362,Poprad,,55,0/1,True,novostavba,Novostavba,2 izbový byt,predaj,True,False,,,
129000,25152,Poprad,,51,0/1,True,čiastočná rekonštrukcia,,2 izbový byt,predaj,True,False,,,
179980,27692,Banská Bystrica,,65,0/1,True,kompletná rekonštrukcia,,3 izbový byt,predaj,True,False,,,
,,Nové Zámky,,65,0/1,True,kompletná rekonštrukcia,,2 izbový byt,predaj,True,False,,,
219000,15212,Bytča,,144,0/1,False,novostavba,Novostavba,3 izbový byt,predaj,False,False,,,
82000,22712,Topoľčany,,36,0/1,True,čiastočná rekonštrukcia,,1 izbový byt,predaj,False,False,,,
,,Trenčín,,104,0/1,False,kompletná rekonštrukcia,,4 izbový byt,predaj,False,False,,,
142000,15782,Kysucké Nové Mesto,,90,0/1,False,čiastočná rekonštrukcia,,3 izbový byt,predaj,True,False,,,
125000,43102,Žilina,,29,0/1,True,novostavba,Novostavba,Garsónka,predaj,False,False,,,
337410,46222,Bratislava I Staré Mesto,,73,0/1,True,kompletná rekonštrukcia,,3 izbový byt,predaj,True,False,,,
149000,18862,Žilina,,79,0/1,False,čiastočná rekonštrukcia,,3 izbový byt,predaj,False,False,,,
245000,40162,Bratislava III Nové Mesto,Sibírska,61,1/4,False,kompletná rekonštrukcia,,2 izbový byt,predaj,False,False,tehla,,
339000,29482,Banská Bystrica časť Belveder,Nad plážou,115,3/4,True,kompletná rekonštrukcia,,4 izbový byt,predaj,True,True,tehla,,
280000,37392,Bratislava I Staré Mesto,Godrova,74,,False,pôvodný,,3 izbový byt,predaj,False,False,,,
224900,43252,Bratislava II Ružinov,Moldavská,52,3/3,False,kompletná rekonštrukcia,,2 izbový byt,predaj,True,True,tehla,992,
189900,18262,Trenčín,M. Rázusa,104,1/4,False,kompletná rekonštrukcia,,3 izbový byt,predaj,False,True,tehla,,
143500,39862,Bratislava V Petržalka časť Lúky,Znievska,36,,False,čiastočná rekonštrukcia,,1 izbový byt,predaj,False,False,,,
209000,38612,Bratislava II Ružinov,Komárnická,54,1/9,True,kompletná rekonštrukcia,,2 izbový byt,predaj,False,True,,,
249900,34712,Bratislava V Petržalka,Beňadická,72,,False,kompletná rekonštrukcia,,3 izbový byt,predaj,False,False,,,
180000,25942,Pezinok časť Sídlisko Muškát,Hroznová,69,,False,čiastočná rekonštrukcia,,3 izbový byt,predaj,False,False,,,
204900,19502,Piešťany,Janka Alexyho,105,2/0,True,novostavba,Novostavba,3 izbový byt,predaj,True,False,zmiešaný,105,
139900,22402,Piešťany,Cesta Janka Alexyho,62,3/0,True,novostavba,Novostavba,2 izbový byt,predaj,True,False,,62,
149750,34582,Trnava,Veterná,43,,False,novostavba,Novostavba,2 izbový byt,predaj,False,False,,,
243000,31902,Bratislava II Ružinov časť Prievoz,Hraničná,76,1/6,True,kompletná rekonštrukcia,,3 izbový byt,predaj,True,True,panel,,
144990,25752,Nitra časť Párovce,Piesková,56,,False,novostavba,Novostavba,2 izbový byt,predaj,False,False,,,
164900,23802,Piešťany,Partizánska,69,1/0,True,novostavba,Novostavba,2 izbový byt,predaj,True,False,tehla,69,
148990,24672,Nitra časť Párovce,Piesková,60,3/6,True,novostavba,Novostavba,2 izbový byt,predaj,True,False,,,
128990,24762,Nitra časť Párovce,Piesková,52,,False,novostavba,Novostavba,2 izbový byt,predaj,False,False,,,
280000,47462,Bratislava II Ružinov,Mlynské nivy,59,,False,novostavba,Novostavba,2 izbový byt,predaj,False,False,,,
232000,33142,Bratislava V Petržalka,Romanova,70,8/0,True,kompletná rekonštrukcia,,3 izbový byt,predaj,False,False,panel,70,
293000,57532,Bratislava I Staré Mesto,Námestie 1. mája,50,,False,novostavba,Novostavba,2 izbový byt,predaj,False,False,,,
210000,18102,Nitra,Dlhá,116,3/4,False,kompletná rekonštrukcia,,4 izbový byt,predaj,True,True,,,
259900,38222,Bratislava II Ružinov,Palkovičova,68,6/9,True,čiastočná rekonštrukcia,,3 izbový byt,predaj,True,False,panel,419,
67000,957142,Handlová časť Sídlisko Mostná,Mostná,70,,False,čiastočná rekonštrukcia,,3 izbový byt,predaj,False,False,,,
323000,60072,Bratislava I Staré Mesto,Námestie 1. mája,53,,False,novostavba,Novostavba,2 izbový byt,predaj,False,False,,,
259900,28882,Prešov,Horská,90,1/0,True,novostavba,Novostavba,3 izbový byt,predaj,True,True,tehla,,
,,Gelnica,Športová,50,,False,kompletná rekonštrukcia,,2 izbový byt,predaj,False,False,,,
390000,41052,Košice I Sever,Havlíčkova,95,1/3,False,kompletná rekonštrukcia,,3 izbový byt,predaj,True,True,tehla,,
69900,41122,Banská Bystrica časť Podlavice,Ludvika Svobodu,17,2/3,False,kompletná rekonštrukcia,,Garsónka,predaj,False,False,,,
214000,30142,Bratislava III Rača,Pri Šajbách,71,,False,čiastočná rekonštrukcia,,3 izbový byt,predaj,False,False,,,
169900,26282,Bratislava III Nové Mesto,Odborárska,64,0/3,False,čiastočná rekonštrukcia,,2 izbový byt,predaj,False,True,tehla,,
,,Bratislava III Nové Mesto časť Vinohrady,Frankovská,129,2/4,True,novostavba,Novostavba,4 izbový byt,predaj,True,True,zmiešaný,,
,,Žilina časť Vlčince,Pražská,125,4/7,True,novostavba,Novostavba,4 izbový byt,predaj,True,True,,,
,,Žilina časť Vlčince,Pražská,84,2/7,True,novostavba,Novostavba,3 izbový byt,predaj,True,True,,,
,,Žilina časť Vlčince,Pražská,58,1/7,True,novostavba,Novostavba,2 izbový byt,predaj,True,True,,,
,,Žilina časť Vlčince,Pražská,29,5/7,True,novostavba,Novostavba,1 izbový byt,predaj,False,False,,,
189000,35002,Bratislava V Petržalka,Pečnianska,54,11/12,True,čiastočná rekonštrukcia,,2 izbový byt,predaj,True,True,,,
215000,43882,Bratislava II Ružinov časť Trávniky,Astrová,49,,False,kompletná rekonštrukcia,,2 izbový byt,predaj,False,False,,,
174900,26882,Senec,,65,,False,novostavba,Novostavba,3 izbový byt,predaj,False,False,,,
176000,32002,Bratislava II Ružinov časť Pošeň,Borodáčova,55,,False,pôvodný,,1 izbový byt,predaj,False,False,,,
196692,42762,Bratislava II Vrakuňa časť Dolné hony,Železničná,46,,False,novostavba,Novostavba,2 izbový byt,predaj,False,False,,,
206000,38152,Bratislava V Petržalka časť Háje,Hrobákova,54,,False,kompletná rekonštrukcia,,2 izbový byt,predaj,False,False,,,
216500,31842,Bratislava V Petržalka časť Lúky,Beňadická,68,,False,kompletná rekonštrukcia,,3 izbový byt,predaj,False,False,,,
119000,37812,Bratislava II Podunajské Biskupice,Bieloruská,31,3/3,False,kompletná rekonštrukcia,,1 izbový byt,predaj,False,True,panel,,
290000,39192,Rovinka,Agátová,74,,False,novostavba,Novostavba,3 izbový byt,predaj,False,False,,,
